Old_SampleID	dataset	genus_sp	subspecies	common_name	uniqueid	site	site_code	country	country_zoo	captivity_status	captivity_status_ext	amplicon	sample	Description	X.SampleID
SRR5761034	smits_2017	Homo_sapiens	Homo_sapiens	human	222	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.222	non_industrialized_human	nw.hu.HADZA.222.16s
SRR5761035	smits_2017	Homo_sapiens	Homo_sapiens	human	221	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.221	non_industrialized_human	nw.hu.HADZA.221.16s
SRR5761039	smits_2017	Homo_sapiens	Homo_sapiens	human	226	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.226	non_industrialized_human	nw.hu.HADZA.226.16s
SRR5761040	smits_2017	Homo_sapiens	Homo_sapiens	human	381	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.381	non_industrialized_human	nw.hu.HADZA.381.16s
SRR5761042	smits_2017	Homo_sapiens	Homo_sapiens	human	374	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.374	non_industrialized_human	nw.hu.HADZA.374.16s
SRR5761045	smits_2017	Homo_sapiens	Homo_sapiens	human	377	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.377	non_industrialized_human	nw.hu.HADZA.377.16s
SRR5761049	smits_2017	Homo_sapiens	Homo_sapiens	human	246	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.246	non_industrialized_human	nw.hu.HADZA.246.16s
SRR5761050	smits_2017	Homo_sapiens	Homo_sapiens	human	396	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.396	non_industrialized_human	nw.hu.HADZA.396.16s
SRR5761053	smits_2017	Homo_sapiens	Homo_sapiens	human	250	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.250	non_industrialized_human	nw.hu.HADZA.250.16s
SRR5761055	smits_2017	Homo_sapiens	Homo_sapiens	human	252	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.252	non_industrialized_human	nw.hu.HADZA.252.16s
SRR5761064	smits_2017	Homo_sapiens	Homo_sapiens	human	150	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.150	non_industrialized_human	nw.hu.HADZA.150.16s
SRR5761066	smits_2017	Homo_sapiens	Homo_sapiens	human	145	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.145	non_industrialized_human	nw.hu.HADZA.145.16s
SRR5761073	smits_2017	Homo_sapiens	Homo_sapiens	human	101	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.101	non_industrialized_human	nw.hu.HADZA.101.16s
SRR5761075	smits_2017	Homo_sapiens	Homo_sapiens	human	99	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.99	non_industrialized_human	nw.hu.HADZA.99.16s
SRR5761077	smits_2017	Homo_sapiens	Homo_sapiens	human	200	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.200	non_industrialized_human	nw.hu.HADZA.200.16s
SRR5761088	smits_2017	Homo_sapiens	Homo_sapiens	human	332	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.332	non_industrialized_human	nw.hu.HADZA.332.16s
SRR5761090	smits_2017	Homo_sapiens	Homo_sapiens	human	334	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.334	non_industrialized_human	nw.hu.HADZA.334.16s
SRR5761091	smits_2017	Homo_sapiens	Homo_sapiens	human	335	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.335	non_industrialized_human	nw.hu.HADZA.335.16s
SRR5761092	smits_2017	Homo_sapiens	Homo_sapiens	human	336	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.336	non_industrialized_human	nw.hu.HADZA.336.16s
SRR5761107	smits_2017	Homo_sapiens	Homo_sapiens	human	3022	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3022	non_industrialized_human	nw.hu.HADZA.3022.16s
SRR5761111	smits_2017	Homo_sapiens	Homo_sapiens	human	3305	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3305	non_industrialized_human	nw.hu.HADZA.3305.16s
SRR5761117	smits_2017	Homo_sapiens	Homo_sapiens	human	157	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.157	non_industrialized_human	nw.hu.HADZA.157.16s
SRR5761118	smits_2017	Homo_sapiens	Homo_sapiens	human	156	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.156	non_industrialized_human	nw.hu.HADZA.156.16s
SRR5761121	smits_2017	Homo_sapiens	Homo_sapiens	human	161	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.161	non_industrialized_human	nw.hu.HADZA.161.16s
SRR5761123	smits_2017	Homo_sapiens	Homo_sapiens	human	435	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.435	non_industrialized_human	nw.hu.HADZA.435.16s
SRR5761132	smits_2017	Homo_sapiens	Homo_sapiens	human	863	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.863	non_industrialized_human	nw.hu.HADZA.863.16s
SRR5761133	smits_2017	Homo_sapiens	Homo_sapiens	human	864	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.864	non_industrialized_human	nw.hu.HADZA.864.16s
SRR5761135	smits_2017	Homo_sapiens	Homo_sapiens	human	876	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.876	non_industrialized_human	nw.hu.HADZA.876.16s
SRR5761136	smits_2017	Homo_sapiens	Homo_sapiens	human	597	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.597	non_industrialized_human	nw.hu.HADZA.597.16s
SRR5761140	smits_2017	Homo_sapiens	Homo_sapiens	human	717	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.717	non_industrialized_human	nw.hu.HADZA.717.16s
SRR5761149	smits_2017	Homo_sapiens	Homo_sapiens	human	786	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.786	non_industrialized_human	nw.hu.HADZA.786.16s
SRR5761151	smits_2017	Homo_sapiens	Homo_sapiens	human	791	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.791	non_industrialized_human	nw.hu.HADZA.791.16s
SRR5761153	smits_2017	Homo_sapiens	Homo_sapiens	human	794	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.794	non_industrialized_human	nw.hu.HADZA.794.16s
SRR5761156	smits_2017	Homo_sapiens	Homo_sapiens	human	233	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.233	non_industrialized_human	nw.hu.HADZA.233.16s
SRR5761158	smits_2017	Homo_sapiens	Homo_sapiens	human	3016	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3016	non_industrialized_human	nw.hu.HADZA.3016.16s
SRR5761159	smits_2017	Homo_sapiens	Homo_sapiens	human	372	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.372	non_industrialized_human	nw.hu.HADZA.372.16s
SRR5761167	smits_2017	Homo_sapiens	Homo_sapiens	human	364	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.364	non_industrialized_human	nw.hu.HADZA.364.16s
SRR5761169	smits_2017	Homo_sapiens	Homo_sapiens	human	370	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.370	non_industrialized_human	nw.hu.HADZA.370.16s
SRR5761178	smits_2017	Homo_sapiens	Homo_sapiens	human	3293	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3293	non_industrialized_human	nw.hu.HADZA.3293.16s
SRR5761179	smits_2017	Homo_sapiens	Homo_sapiens	human	3294	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3294	non_industrialized_human	nw.hu.HADZA.3294.16s
SRR5761180	smits_2017	Homo_sapiens	Homo_sapiens	human	3296	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.3296	non_industrialized_human	nw.hu.HADZA.3296.16s
SRR5761190	smits_2017	Homo_sapiens	Homo_sapiens	human	213	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.213	non_industrialized_human	nw.hu.HADZA.213.16s
SRR5761194	smits_2017	Homo_sapiens	Homo_sapiens	human	807	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.807	non_industrialized_human	nw.hu.HADZA.807.16s
SRR5761197	smits_2017	Homo_sapiens	Homo_sapiens	human	811	HADZA	HADZA	TZ	Tanzania	non_industrialized_human	non_industrialized_human	16s	nw.hu.HADZA.811	non_industrialized_human	nw.hu.HADZA.811.16s
ERR1382297	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2297	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2297	industrialized_human	we.hum.UK.2297.16s
ERR1382489	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2489	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2489	industrialized_human	we.hum.UK.2489.16s
ERR1382504	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2504	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2504	industrialized_human	we.hum.UK.2504.16s
ERR1382508	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2508	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2508	industrialized_human	we.hum.UK.2508.16s
ERR1382538	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2538	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2538	industrialized_human	we.hum.UK.2538.16s
ERR1382550	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2550	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2550	industrialized_human	we.hum.UK.2550.16s
ERR1382619	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2619	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2619	industrialized_human	we.hum.UK.2619.16s
ERR1382711	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2711	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2711	industrialized_human	we.hum.UK.2711.16s
ERR1382717	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2717	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2717	industrialized_human	we.hum.UK.2717.16s
ERR1382793	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2793	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2793	industrialized_human	we.hum.UK.2793.16s
ERR1382804	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2804	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2804	industrialized_human	we.hum.UK.2804.16s
ERR1382855	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2855	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2855	industrialized_human	we.hum.UK.2855.16s
ERR1382867	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2867	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2867	industrialized_human	we.hum.UK.2867.16s
ERR1382893	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2893	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2893	industrialized_human	we.hum.UK.2893.16s
ERR1382895	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2895	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2895	industrialized_human	we.hum.UK.2895.16s
ERR1382907	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2907	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2907	industrialized_human	we.hum.UK.2907.16s
ERR1382908	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2908	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2908	industrialized_human	we.hum.UK.2908.16s
ERR1382948	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2948	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2948	industrialized_human	we.hum.UK.2948.16s
ERR1382950	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2950	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2950	industrialized_human	we.hum.UK.2950.16s
ERR1382992	goodrich_2016	Homo_sapiens	Homo_sapiens	human	2992	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.2992	industrialized_human	we.hum.UK.2992.16s
ERR1383137	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3137	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3137	industrialized_human	we.hum.UK.3137.16s
ERR1383309	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3309	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3309	industrialized_human	we.hum.UK.3309.16s
ERR1383362	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3362	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3362	industrialized_human	we.hum.UK.3362.16s
ERR1383422	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3422	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3422	industrialized_human	we.hum.UK.3422.16s
ERR1383585	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3585	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3585	industrialized_human	we.hum.UK.3585.16s
ERR1383645	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3645	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3645	industrialized_human	we.hum.UK.3645.16s
ERR1383773	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3773	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3773	industrialized_human	we.hum.UK.3773.16s
ERR1383785	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3785	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3785	industrialized_human	we.hum.UK.3785.16s
ERR1383808	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3808	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3808	industrialized_human	we.hum.UK.3808.16s
ERR1383826	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3826	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3826	industrialized_human	we.hum.UK.3826.16s
ERR1383842	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3842	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3842	industrialized_human	we.hum.UK.3842.16s
ERR1383916	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3916	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3916	industrialized_human	we.hum.UK.3916.16s
ERR1383981	goodrich_2016	Homo_sapiens	Homo_sapiens	human	3981	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.3981	industrialized_human	we.hum.UK.3981.16s
ERR1384045	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4045	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4045	industrialized_human	we.hum.UK.4045.16s
ERR1384047	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4047	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4047	industrialized_human	we.hum.UK.4047.16s
ERR1384143	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4143	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4143	industrialized_human	we.hum.UK.4143.16s
ERR1384159	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4159	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4159	industrialized_human	we.hum.UK.4159.16s
ERR1384188	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4188	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4188	industrialized_human	we.hum.UK.4188.16s
ERR1384204	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4204	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4204	industrialized_human	we.hum.UK.4204.16s
ERR1384213	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4213	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4213	industrialized_human	we.hum.UK.4213.16s
ERR1384214	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4214	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4214	industrialized_human	we.hum.UK.4214.16s
ERR1384336	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4336	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4336	industrialized_human	we.hum.UK.4336.16s
ERR1384411	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4411	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4411	industrialized_human	we.hum.UK.4411.16s
ERR1384508	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4508	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4508	industrialized_human	we.hum.UK.4508.16s
ERR1384583	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4583	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4583	industrialized_human	we.hum.UK.4583.16s
ERR1384678	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4678	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4678	industrialized_human	we.hum.UK.4678.16s
ERR1384709	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4709	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4709	industrialized_human	we.hum.UK.4709.16s
ERR1384733	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4733	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4733	industrialized_human	we.hum.UK.4733.16s
ERR1384779	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4779	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4779	industrialized_human	we.hum.UK.4779.16s
ERR1384805	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4805	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4805	industrialized_human	we.hum.UK.4805.16s
ERR1384930	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4930	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4930	industrialized_human	we.hum.UK.4930.16s
ERR1384932	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4932	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4932	industrialized_human	we.hum.UK.4932.16s
ERR1384969	goodrich_2016	Homo_sapiens	Homo_sapiens	human	4969	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.4969	industrialized_human	we.hum.UK.4969.16s
ERR1385021	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5021	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5021	industrialized_human	we.hum.UK.5021.16s
ERR1385037	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5037	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5037	industrialized_human	we.hum.UK.5037.16s
ERR1385079	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5079	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5079	industrialized_human	we.hum.UK.5079.16s
ERR1385080	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5080	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5080	industrialized_human	we.hum.UK.5080.16s
ERR1385115	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5115	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5115	industrialized_human	we.hum.UK.5115.16s
ERR1385158	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5158	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5158	industrialized_human	we.hum.UK.5158.16s
ERR1385175	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5175	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5175	industrialized_human	we.hum.UK.5175.16s
ERR1385287	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5287	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5287	industrialized_human	we.hum.UK.5287.16s
ERR1385301	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5301	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5301	industrialized_human	we.hum.UK.5301.16s
ERR1385346	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5346	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5346	industrialized_human	we.hum.UK.5346.16s
ERR1385402	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5402	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5402	industrialized_human	we.hum.UK.5402.16s
ERR1385406	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5406	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5406	industrialized_human	we.hum.UK.5406.16s
ERR1385458	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5458	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5458	industrialized_human	we.hum.UK.5458.16s
ERR1385464	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5464	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5464	industrialized_human	we.hum.UK.5464.16s
ERR1385488	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5488	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5488	industrialized_human	we.hum.UK.5488.16s
ERR1385503	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5503	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5503	industrialized_human	we.hum.UK.5503.16s
ERR1385547	goodrich_2016	Homo_sapiens	Homo_sapiens	human	5547	UK	UK	UK	UK	industrialized_human	industrialized_human	16s	we.hum.UK.5547	industrialized_human	we.hum.UK.5547.16s
